saleRef,saleDate,customer,branch,warehouse,item,unit,qty,unitPrice,discount,payment,dueDate,statedTotal,notes
SLS-90509,2025-09-30,Al-Wazzan Maintenance 9,Shuwaikh Main,Shuwaikh Main,Ingco Wall Plug 1/2 inch,PCS,3,6.231,0.025,credit,2025-10-30,18.668,
SLS-90510,2025-10-26,Salem Al-Rashidi 12,Fahaheel Branch,Fahaheel Branch,Hitachi Screwdriver Set 5kg,PCS,10,7.699,,credit,2025-11-25,79.943,Migrated from legacy system
SLS-90510,2025-10-26,Salem Al-Rashidi 12,Fahaheel Branch,Fahaheel Branch, Stanley Gate Valve Medium ,PCS,1,2.953,,credit,2025-11-25,,Migrated from legacy system
SLS-90511,2026-05-10,Jahra Building Supplies Buyer 12,Shuwaikh Main,Shuwaikh Main,Truper Wood Router 650W,PCS,12,13.363,,credit,2026-07-09,160.356,
SLS-90512,2025-11-28,Union Facility Services  Est. 9,Rai Branch,Rai Branch,Tolsen Super Glue 5kg,PCS,8,33.757,,credit,2025-12-28,KWD 284.528,
SLS-90512,2025-11-28,Union Facility Services  Est. 9,Rai Branch,Rai Branch,Makita Self Tapping Screw 1/4 inch,Pieces,3,4.824,,credit,2025-12-28,,
SLS-90513,2026-07-03,Al-Wazzan Maintenance 9,Ardiya Warehouse,Ardiya Warehouse,Bosch  Safety Helmet 1/2 inch,PCS,8,20.133,,cash,,KWD 330.352,
SLS-90513,2026-07-03,Al-Wazzan Maintenance 9,Ardiya Warehouse,Ardiya Warehouse,Black+Decker Flood Light 1/4 Inch,PCS,8,21.161,,cash,,,
SLS-90514,2026-06-24,First Gulf Interiors  Est. 10,Fahaheel Branch,Fahaheel Branch,Yato Safety Helmet 1/2 inch,PCS,12,17.011,,bank_transfer,,541.188,
SLS-90514,2026-06-24,First Gulf Interiors  Est. 10,Fahaheel Branch,Fahaheel Branch,Karcher Spring Washer 1200W,PCS,4,29.562,,bank_transfer,,,Migrated from legacy system
SLS-90514,2026-06-24,First Gulf Interiors  Est. 10,Fahaheel Branch,Fahaheel Branch,Sata PU Foam Filler 25mm,PCS,8,27.351,,bank_transfer,,,Migrated from legacy system
SLS-90515,2026-04-12,Desert Rose Interiors 7,Fahaheel Branch,Fahaheel Branch,Yato  Steel Chain 25mm,PCS,1,2.811,0.084,cash,,41.622,Migrated from legacy system
SLS-90515,2026-04-12,Desert Rose Interiors 7,Fahaheel Branch,Fahaheel Branch,Black+Decker Safety Helmet Small,PCS,5,7.779,,cash,,,Migrated from legacy system
SLS-90516,2026-05-19,Fahad Al-Otaibi 2,Ardiya Warehouse,Ardiya Warehouse,Hitachi Safety Goggles 18L,PCS,5,0.174,,cash,,119.809,Migrated from legacy system
SLS-90516,2026-05-19,Fahad Al-Otaibi 2,Ardiya Warehouse,Ardiya Warehouse,DeWalt Hex Nut 18 Gauge,PCS,1,8.694,,cash,,,Migrated from legacy system
SLS-90516,2026-05-19,Fahad Al-Otaibi 2,Ardiya Warehouse,Ardiya Warehouse,Makita Welding Gloves 24 Gauge,PCS,4,28.238,2.707,cash,,,
SLS-90517,2026-06-19,Salmiya Handyman Services 12,Fahaheel Branch,Fahaheel Branch,Makita Common Nail 1 inch,PCS,9,1.839,,bank_transfer,,KWD 16.551,Migrated from legacy system
SLS-90518,2026-08-04,Bayt Al-Jomard 10,Rai Branch,Rai Branch,Karcher ARC Welding Machine Small,PCS,6,10.572,,credit,2026-11-02,63.432,
SLS-90519,2026-05-08,Al-Sanea Property 5,Rai Branch,Rai Branch,Karcher Dust Mask Respirator 20mm,PCS,8,437.689,,bank_transfer,,4933.412,
SLS-90519,2026-05-08,Al-Sanea Property 5,Rai Branch,Rai Branch,Total Plastic Water Tank 3/4 inch,PCS,6,KWD 238.650,,bank_transfer,,,Migrated from legacy system
SLS-90520,2026-05-09,First Gulf Interiors  Est. 5,Ardiya Warehouse,Ardiya Warehouse,Crown Epoxy Adhesive 450W,PCS,1,30.031,,bank_transfer,,52.029,Migrated from legacy system
SLS-90520,2026-05-09,First Gulf Interiors  Est. 5,Ardiya Warehouse,Ardiya Warehouse,Hitachi Wall Primer 10mm,PCS,2,KD 10.999,,bank_transfer,,,Migrated from legacy system
SLS-90521,2026-06-30,Desert Rose Interiors 2,Rai Branch,Rai Branch,Stanley Garden Hose 650W,PCS,1,29.518,,cash,,219.136,
SLS-90521,2026-06-30,Desert Rose Interiors 2,Rai Branch,Rai Branch,Gulf Star Silicone Sealant Tube 5kg,PCS,6,21.771,,cash,,,Migrated from legacy system
SLS-90521,2026-06-30,Desert Rose Interiors 2,Rai Branch,Rai Branch,"  Gulf Star Garden Shovel 20 Gauge,",PCS,3,KWD 19.664,,cash,,,
SLS-90522,2026-03-07,"Al-Bahar Property Services  Est. 12,",Shuwaikh Main,Shuwaikh Main,Sata  Work Gloves 1500W,PCS,5,16.416,,credit,2026-04-06,KWD 89.755,Migrated from legacy system
SLS-90522,2026-03-07,"Al-Bahar Property Services  Est. 12,",Shuwaikh Main,Shuwaikh Main,Metabo Pruning Shears 50kg,pcs,5,1.535,,credit,2026-04-06,,Migrated from legacy system
