saleRef,saleDate,customer,branch,warehouse,item,unit,qty,unitPrice,discount,payment,dueDate,statedTotal,notes
SLS-90778,22/3/2026,Al-Enezi General Maintenance  Est. 13,Rai Branch,Rai Branch,  Gulf Star Locking Pliers Small.,PCS,3,KWD 1.397,,cash,,4.191,
SLS-90779,26/6/2026,Al-Roumi Renovation 10.,Rai Branch,Rai Branch,Bosch Wood Screw Small,PCS,5,16.030,3.119,cash,,77.031,Migrated from legacy system
SLS-90780,3/1/2026,Al-Ajmi Interiors 8,Fahaheel Branch,Fahaheel Branch,Sata Machine Screw Small,PCS,11,20.413,,cash,,318.084,
SLS-90780,3/1/2026,Al-Ajmi Interiors 8,Fahaheel Branch,Fahaheel Branch,Truper Wood Router 650W,PCS,7,13.363,,cash,,,
SLS-90781,19/5/2026,Al-Wazzan Maintenance 12  ,Ardiya Warehouse,Ardiya Warehouse,Total Sandpaper Sheet 1kg,PCS,7,29.371,,cash,,205.597,Migrated from legacy system
SLS-90782,26/11/2025,Al-Anjari Villas 5,Fahaheel Branch,Fahaheel Branch,Skil Laser Level Small,PCS,1,19.077,,cash,,81.897,
SLS-90782,26/11/2025,Al-Anjari Villas 5,Fahaheel Branch,Fahaheel Branch,Tolsen Sledge Hammer 16 Gauge,PCS,6,10.470,,cash,,,
SLS-90783,1/12/2025,Al-Anjari Villas  Est. 10,Rai Branch,Rai Branch,Hilti Plastic Water Tank 1/4 inch,PCS,6,24.384,,bank_transfer,,146.304,Migrated from legacy system
SLS-90784,4/5/2026,Gulf Facility Management 3,Shuwaikh Main,Shuwaikh Main,RIDGID POWER SOCKET 2000W,PCS,5,4.309,,cash,,57.209,Migrated from legacy system
SLS-90784,4/5/2026,Gulf Facility Management 3,Shuwaikh Main,Shuwaikh Main,Black+Decker  Garden Cart 900W,PCS,2,17.832,,cash,,,Migrated from legacy system
SLS-90785,6/5/2026,Ahmad Al-Kandari 8,Ardiya Warehouse,Ardiya Warehouse,Bosch Angle Grinder Medium,Nos,9,13.362,0.045,credit,4/8/2026,341.953,Migrated from legacy system
SLS-90785,6/5/2026,Ahmad Al-Kandari 8,Ardiya Warehouse,Ardiya Warehouse,Hitachi Hacksaw 16 Gauge,pcs,4,20.136,,credit,4/8/2026,,
SLS-90785,6/5/2026,Ahmad Al-Kandari 8,Ardiya Warehouse,Ardiya Warehouse,Skil MIG Welder 20 Gauge,PCS,4,35.299,,credit,4/8/2026,,Migrated from legacy system
SLS-90786,25/12/2025,Desert Rose Interiors 2,Fahaheel Branch,Fahaheel Branch,Al-Fanar MCB Circuit Breaker 25kg,PCS,11,4.417,,cash,,KWD 196.025,
SLS-90786,25/12/2025,Desert Rose Interiors 2,Fahaheel Branch,Fahaheel Branch,"Ridgid Cutting Disc Medium,",PCS,9,16.382,,cash,,,
SLS-90787,21/5/2026,Continental Maintenance Co. 8,Rai Branch,Rai Branch,crown wire brush 40mm,PCS,11,30.378,,cash,,334.158,
SLS-90788,1/12/2025,First Gulf Interiors 11,Ardiya Warehouse,Ardiya Warehouse,karcher copper tee 750w,PCS,2,30.655,,credit,31/12/2025,554.385,
SLS-90788,1/12/2025,First Gulf Interiors 11,Ardiya Warehouse,Ardiya Warehouse,Sata Wood Screw 22 Gauge,PCS,11,13.757,,credit,31/12/2025,,
SLS-90788,1/12/2025,First Gulf Interiors 11,Ardiya Warehouse,Ardiya Warehouse,Metabo Hex Bolt 18L,PCS,11,KD 31.068,,credit,31/12/2025,,Migrated from legacy system
SLS-90789,18/4/2026,Al-Enezi General Maintenance 3,Ardiya Warehouse,Ardiya Warehouse,Total Dust Mask Respirator 1/4 inch,pc,6,22.000,3.647,credit,18/5/2026,128.353,Migrated from legacy system
SLS-90790,15/11/2025,al-ghanim home repairs  est. 2,Fahaheel Branch,Fahaheel Branch,Al-Fanar Garden Hose 1 inch,PCS,1,KWD 15.699,,credit,30/12/2025,35.142,
SLS-90790,15/11/2025,al-ghanim home repairs  est. 2,Fahaheel Branch,Fahaheel Branch,Total Work Gloves 20 Gauge,pc,3,6.481,,credit,30/12/2025,,
SLS-90791,28/10/2025,Al-Enezi General Maintenance 3,Rai Branch,Rai Branch,Al-Fanar Wood Screw 10kg,pcs,10,3.405,0.583,cash,,KD 166.276,Migrated from legacy system
SLS-90791,28/10/2025,Al-Enezi General Maintenance 3,Rai Branch,Rai Branch,"Total Door Hinge 5kg,",PC,4,18.482,3.291,cash,,,Migrated from legacy system
SLS-90791,28/10/2025,Al-Enezi General Maintenance 3,Rai Branch,Rai Branch,Tolsen Welding Mask Large,PCS,4,15.543,,cash,,,
SLS-90792,11/12/2025,Desert Rose Interiors 7,Shuwaikh Main,Shuwaikh Main,Gulf Star Hand Saw 1L,PCS,4,10.410,1.981,cash,,39.659,Migrated from legacy system
SLS-90793,19/3/2026,Gulf Builders  Est.,Ardiya Warehouse,Ardiya Warehouse,Truper Common Nail 900W,PCS,11,28.814,,credit,18/4/2026,430.834,
SLS-90793,19/3/2026,Gulf Builders  Est.,Ardiya Warehouse,Ardiya Warehouse,Crown PPR Pipe 25mm,PCS,5,22.776,,credit,18/4/2026,,
SLS-90794,22/3/2026,New Kuwait Contracting 9,Rai Branch,Rai Branch,Truper Wood Chisel 6mm,PCS,5,9.422,,cash,,47.110,
