saleRef,saleDate,customer,branch,warehouse,item,unit,qty,unitPrice,discount,payment,dueDate,statedTotal,notes
SLS-90253,9/1/2026,Al-Nasser Renovation 10,Rai Branch,Rai Branch,Ingco Door Hinge 10kg,PCS,4,12.428,,credit,8/2/2026,49.712,Migrated from legacy system
SLS-90254,20/4/2026, Al-Khaled General Trading  Est. 9 ,Ardiya Warehouse,Ardiya Warehouse,Sata Impact Driver 18 Gauge,PCS,9,7.778,,cash,,KD 70.002,
SLS-90255,11/10/2025,Al-Marzouq Home 12,Rai Branch,Rai Branch,Crown Hammer Drill Small,PCS,11,9.253,,bank_transfer,,525.167,
SLS-90255,11/10/2025,Al-Marzouq Home 12,Rai Branch,Rai Branch,Hitachi Concrete Nail 1/4 inch,pc,12,35.282,,bank_transfer,,,
SLS-90256,14/3/2026,Al-Marzouq Home  Est. 2,Shuwaikh Main,Shuwaikh Main,Stanley Claw Hammer 16mm,PCS,7,0.388,,bank_transfer,,2.716,
SLS-90257,2/5/2026,Al-Ajmi Interiors 13,Ardiya Warehouse,Ardiya Warehouse,Karcher Pop Rivet 18 Gauge,PCS,8,7.054,,cash,,356.530,
SLS-90257,2/5/2026,Al-Ajmi Interiors 13,Ardiya Warehouse,Ardiya Warehouse,Tolsen Dust Mask Respirator 3/4 inch.,PCS,7,33.442,,cash,,,
SLS-90257,2/5/2026,Al-Ajmi Interiors 13,Ardiya Warehouse,Ardiya Warehouse,Black+Decker Tile Adhesive Bag Small,pcs,2,KD 33.002,,cash,,,
SLS-90258,10/3/2026,Al-Roumi Renovation 5,Fahaheel Branch,Fahaheel Branch,Ridgid Wire Brush Medium,PCS,5,36.107,,credit,9/5/2026,KWD 283.041,
SLS-90258,10/3/2026,Al-Roumi Renovation 5,Fahaheel Branch,Fahaheel Branch,Bosch Flood Light 22 Gauge,PC,2,12.445,,credit,9/5/2026,,Migrated from legacy system
SLS-90258,10/3/2026,Al-Roumi Renovation 5,Fahaheel Branch,Fahaheel Branch,Al-Fanar Construction Adhesive 1kg,Pieces,3,25.872,,credit,9/5/2026,,Migrated from legacy system
SLS-90259,1/3/2026,Al-Rashed Villas 8,Fahaheel Branch,Fahaheel Branch,Ridgid Wire Brush 3/4 inch,PCS,8,16.454,,bank_transfer,,209.407,Migrated from legacy system
SLS-90259,1/3/2026,Al-Rashed Villas 8,Fahaheel Branch,Fahaheel Branch,Total Power Socket 9L,PCS,5,15.555,,bank_transfer,,,
SLS-90260,7/12/2025,Al-Roumi Renovation 12,Fahaheel Branch,Fahaheel Branch,Sata Spray Paint Can 22 Gauge,PCS,12,16.693,,cash,,1303.424,
SLS-90260,7/12/2025,Al-Roumi Renovation 12,Fahaheel Branch,Fahaheel Branch,Tolsen Hammer Drill Large,PCS,3,253.236,,cash,,,
SLS-90260,7/12/2025,Al-Roumi Renovation 12,Fahaheel Branch,Fahaheel Branch,Al-Fanar Wheelbarrow 1 inch,PC,10,34.340,,cash,,,Migrated from legacy system
SLS-90261,16/9/2025,Al-Sabah Villa Services 3,Ardiya Warehouse,Ardiya Warehouse,Makita Work Gloves 9L,PCS,12,34.291,,credit,15/12/2025,411.492,
SLS-90262,6/1/2026,Bayt Al-Jomard 10,Shuwaikh Main,Shuwaikh Main,Truper PVC Conduit Pipe 10mm.,pc,9,272.901,,bank_transfer,,2456.109,
SLS-90263,21/7/2026,Hawally Repair Shop 10,Shuwaikh Main,Shuwaikh Main,Hitachi Flat Screwdriver 450W,PCS,9,18.223,,cash,,164.007,Migrated from legacy system
SLS-90264,10/6/2026,Gulf Builders  Est. 10,Shuwaikh Main,Shuwaikh Main,Al-Fanar Construction Adhesive Large,Pieces,7,32.651,,bank_transfer,,308.987,Migrated from legacy system
SLS-90264,10/6/2026,Gulf Builders  Est. 10,Shuwaikh Main,Shuwaikh Main,Karcher Grinding Disc 1/2 inch,PCS,7,KD 11.490,,bank_transfer,,,Migrated from legacy system
SLS-90265,31/3/2026,al-anjari villas 11,Ardiya Warehouse,Ardiya Warehouse,Stanley Super Glue 18 Gauge,PCS,3,5.450,0.150,cash,,336.608,
SLS-90265,31/3/2026,al-anjari villas 11,Ardiya Warehouse,Ardiya Warehouse,Metabo Flood Light 650W,pcs,11,KWD 29.128,,cash,,,
SLS-90266,21/2/2026,Desert Rose Interiors 12,Shuwaikh Main,Shuwaikh Main,bosch power socket 20mm,PCS,12,31.729,,bank_transfer,,380.748,
SLS-90267,10/11/2025,Al-Mutairi Est.  Est. 2,Shuwaikh Main,Shuwaikh Main,Crown Enamel Paint 5kg,PCS,1,30.835,,cash,,84.287,Migrated from legacy system
SLS-90267,10/11/2025,Al-Mutairi Est.  Est. 2,Shuwaikh Main,Shuwaikh Main,Truper Wood Router 650W,PCS,4,13.363,,cash,,,
SLS-90268,14/6/2026,Jahra Building Supplies Buyer 3,Rai Branch,Rai Branch,Sata Epoxy Adhesive 1/4 inch,PCS,9,0.616,0.054,cash,,24.949,Migrated from legacy system
SLS-90268,14/6/2026,Jahra Building Supplies Buyer 3,Rai Branch,Rai Branch,Tolsen Grinding Disc 16 Gauge,PCS,11,1.769,,cash,,,
SLS-90269,11/4/2026,Al-Roumi Renovation 10.,Ardiya Warehouse,Ardiya Warehouse,Skil Flood Light XL,PCS,2,9.961,,cash,,19.922,Migrated from legacy system
SLS-90270,27/7/2026,Fahad Al-Otaibi 11,Shuwaikh Main,Shuwaikh Main,Ridgid Welding Electrode XL,PCS,12,19.725,4.714,cash,,231.986,
