saleRef,saleDate,customer,branch,warehouse,item,unit,qty,unitPrice,discount,payment,dueDate,statedTotal,notes
SLS-91032,2025-11-08,Al-Yaqout Villas 10,Rai Branch,Rai Branch,Sata Tile Adhesive Bag 1/2 inch,Nos,9,19.820,3.269,bank_transfer,,,
SLS-91032,2025-11-08,Al-Yaqout Villas 10,Rai Branch,Rai Branch,Bosch ARC Welding Machine 3/8 inch,PCS,8,19.845,,bank_transfer,,,
SLS-91033,2025-11-07, Al-Qadi Household  Est. 7 ,Fahaheel Branch,Fahaheel Branch,DeWalt Concrete Nail Small,PCS,2,3.897,,bank_transfer,,98.602,Migrated from legacy system
SLS-91033,2025-11-07, Al-Qadi Household  Est. 7 ,Fahaheel Branch,Fahaheel Branch,Makita Pop Rivet 4L,PC,4,22.702,,bank_transfer,,,
SLS-91034,2026-07-18,Al-Fahad Contracting 9,Ardiya Warehouse,Ardiya Warehouse,Hitachi Safety Goggles 18L,PCS,1,0.174,,bank_transfer,,70.494,
SLS-91034,2026-07-18,Al-Fahad Contracting 9,Ardiya Warehouse,Ardiya Warehouse,Hitachi Safety Goggles 1/4 inch,pc,4,17.580,,bank_transfer,,,
SLS-91035,2026-02-08,New Kuwait Contracting 11,Shuwaikh Main,Shuwaikh Main,Al-Fanar Safety Goggles 18 Gauge,PCS,10,11.856,,bank_transfer,,3350.834,Migrated from legacy system
SLS-91035,2026-02-08,New Kuwait Contracting 11,Shuwaikh Main,Shuwaikh Main,Crown Step Stool 1 inch,PCS,11,277.829,,bank_transfer,,,
SLS-91035,2026-02-08,New Kuwait Contracting 11,Shuwaikh Main,Shuwaikh Main,Total Cabinet Hinge 2000W,PCS,7,25.165,,bank_transfer,,,
SLS-91036,2026-01-15,New Kuwait Contracting 11,Shuwaikh Main,Shuwaikh Main,Gulf Star Safety Goggles Medium,PCS,12,8.820,,bank_transfer,,223.569,Migrated from legacy system
SLS-91036,2026-01-15,New Kuwait Contracting 11,Shuwaikh Main,Shuwaikh Main,Ridgid Emulsion Paint 10kg,PCS,9,13.081,,bank_transfer,,,
SLS-91037,2025-08-13,Ahmadi Villa Care 12,Shuwaikh Main,Shuwaikh Main,Metabo Grinding Disc 16 Gauge,PCS,4,9.162,,cash,,99.353,
SLS-91037,2025-08-13,Ahmadi Villa Care 12,Shuwaikh Main,Shuwaikh Main,Hitachi Flat Screwdriver 450W,PCS,2,18.223,1.741,cash,,,
SLS-91037,2025-08-13,Ahmadi Villa Care 12,Shuwaikh Main,Shuwaikh Main,Tolsen Wall Primer Large,PCS,5,5.600,,cash,,,Migrated from legacy system
SLS-91038,2026-03-12,Gulf Facility Management 6,Fahaheel Branch,Fahaheel Branch,Total Work Gloves 2000W,PCS,10,12.178,,cash,,348.040,Migrated from legacy system
SLS-91038,2026-03-12,Gulf Facility Management 6,Fahaheel Branch,Fahaheel Branch,Hilti Steel Chain 16 Gauge,PCS,9,25.140,,cash,,,
SLS-91039,2026-06-25,Desert Rose Interiors 2,Fahaheel Branch,Fahaheel Branch,Al-Fanar Paint Roller Small,PCS,9,4.914,,credit,2026-08-24,49.006,Migrated from legacy system
SLS-91039,2026-06-25,Desert Rose Interiors 2,Fahaheel Branch,Fahaheel Branch,Hilti Spring Washer 1 Inch,PCS,9,0.558,0.242,credit,2026-08-24,,
SLS-91040,2026-07-22,Hawally  Repair Shop 3,Fahaheel Branch,Fahaheel Branch,Gulf Star Pruning Shears 1 Inch,PCS,1,24.330,,cash,,79.195,Migrated from legacy system
SLS-91040,2026-07-22,Hawally  Repair Shop 3,Fahaheel Branch,Fahaheel Branch,Makita Door Handle 16 Gauge,Pieces,5,10.973,,cash,,,Migrated from legacy system
SLS-91041,2026-01-02,Al-Anjari Villas 6,Ardiya Warehouse,Ardiya Warehouse,Yato Impact Driver 50kg,PCS,1,31.712,,cash,,41.568,
SLS-91041,2026-01-02,Al-Anjari Villas 6,Ardiya Warehouse,Ardiya Warehouse,Total Basin Tap 9L,PCS,4,2.464,,cash,,,
SLS-91042,2025-10-02,Ahmadi Villa Care 8,Rai Branch,Rai Branch,Total Long Nose Pliers Small,pc,2,28.439,,credit,2025-12-01,331.310,Migrated from legacy system
SLS-91042,2025-10-02,Ahmadi Villa Care 8,Rai Branch,Rai Branch,Bosch Wood Screw 5kg,PCS,12,11.415,,credit,2025-12-01,,Migrated from legacy system
SLS-91042,2025-10-02,Ahmadi Villa Care 8,Rai Branch,Rai Branch,Truper Wheelbarrow 1L,pc,7,19.636,,credit,2025-12-01,,
SLS-91043,2026-07-22,Al-Zamil Villas 2,Shuwaikh Main,Shuwaikh Main,Crown Step Stool 1/2 inch,PC,6,4.133,,bank_transfer,,KWD 177.973,
SLS-91043,2026-07-22,Al-Zamil Villas 2,Shuwaikh Main,Shuwaikh Main,CROWN JIGSAW 18L,PCS,4,11.740,,bank_transfer,,,
SLS-91043,2026-07-22,Al-Zamil Villas 2,Shuwaikh Main,Shuwaikh Main,Bosch Garden Shovel 650W,PCS,5,21.243,,bank_transfer,,,
SLS-91044,2026-06-11,Salem Al-Rashidi 5  ,Rai Branch,Rai Branch,Ridgid Galvanized Metal Sheet 16 Gauge,PCS,8,34.061,,credit,2026-07-26,272.488,
