saleRef,saleDate,customer,branch,warehouse,item,unit,qty,unitPrice,discount,payment,dueDate,statedTotal,notes
SLS-91290,1/2/2026,Desert Rose Interiors 12,Ardiya Warehouse,Ardiya Warehouse,Sata Super Glue 18L,PCS,9,0.408,,cash,,125.597,Migrated from legacy system
SLS-91290,1/2/2026,Desert Rose Interiors 12,Ardiya Warehouse,Ardiya Warehouse,Stanley Spirit Level 18L,PCS,5,24.385,,cash,,,Migrated from legacy system
SLS-91291,9/7/2026,Gulf Builders  Est. 2,Shuwaikh Main,Shuwaikh Main,Truper Gate Valve Large,PCS,11,32.089,13.753,credit,7/10/2026,339.226,
SLS-91292,23/11/2025,"Al-Bahar Property Services 6,",Rai Branch,Rai Branch,Ingco Wood Screw 900W,PC,11,31.191,13.454,bank_transfer,,466.330,
SLS-91292,23/11/2025,"Al-Bahar Property Services 6,",Rai Branch,Rai Branch,sata adjustable wrench 1/2 inch,PCS,4,20.749,KWD 1.534,bank_transfer,,,
SLS-91292,23/11/2025,"Al-Bahar Property Services 6,",Rai Branch,Rai Branch,Karcher  Emulsion Paint XL,PCS,3,18.407,,bank_transfer,,,
SLS-91293,22/11/2025,Al-Wazzan Maintenance  Est. 3,Shuwaikh Main,Shuwaikh Main,Hitachi Circular Saw 16 Gauge,PCS,9,8.479,,cash,,289.731,Migrated from legacy system
SLS-91293,22/11/2025,Al-Wazzan Maintenance  Est. 3,Shuwaikh Main,Shuwaikh Main,Yato Garden Cart 10mm,PCS,6,35.570,,cash,,,
SLS-91294,24/6/2026,Modern Home Fix-It 2,Rai Branch,Rai Branch,Karcher Platform Ladder 900W,PCS,10,18.168,KD 7.111,cash,,326.419,
SLS-91294,24/6/2026,Modern Home Fix-It 2,Rai Branch,Rai Branch,Makita Wall Switch 20L,Nos,5,30.370,,cash,,,
SLS-91295,2/10/2025,Fahad Al-Otaibi 13,Rai Branch,Rai Branch,Yato Hex Bolt 8mm,PCS,5,24.857,,bank_transfer,,427.792,
SLS-91295,2/10/2025,Fahad Al-Otaibi 13,Rai Branch,Rai Branch,Ingco Garden Cart 750W,PCS,9,33.723,,bank_transfer,,,
SLS-91296,29/6/2026,Ahmadi Villa Care 8,Ardiya Warehouse,Ardiya Warehouse,Skil PU Foam Filler Large,PCS,12,18.549,,cash,,296.820,Migrated from legacy system
SLS-91296,29/6/2026,Ahmadi Villa Care 8,Ardiya Warehouse,Ardiya Warehouse,Gulf Star Grinding Disc 10kg,PCS,3,24.744,,cash,,,Migrated from legacy system
SLS-91297,8/1/2026,Union Facility Services,Shuwaikh Main,Shuwaikh Main,Crown Kitchen Mixer 900W,pcs,11,KD 9.098,,cash,,100.078,Migrated from legacy system
SLS-91298,8/7/2026,Al-Yaqout Villas  Est. 2,Ardiya Warehouse,Ardiya Warehouse,Makita PVC Conduit Pipe 24 Gauge,PCS,11,22.131,,cash,,338.403,Migrated from legacy system
SLS-91298,8/7/2026,Al-Yaqout Villas  Est. 2,Ardiya Warehouse,Ardiya Warehouse,Skil Construction Adhesive XL,PCS,6,9.253,,cash,,,Migrated from legacy system
SLS-91298,8/7/2026,Al-Yaqout Villas  Est. 2,Ardiya Warehouse,Ardiya Warehouse,"Hitachi Scaffolding Frame 20 Gauge,",PCS,3,13.148,,cash,,,
SLS-91299,7/8/2025,Gulf Facility Management 7,Shuwaikh Main,Shuwaikh Main,Hitachi Screwdriver Set Medium,PCS,11,27.975,,credit,5/11/2025,KD 390.976,
SLS-91299,7/8/2025,Gulf Facility Management 7,Shuwaikh Main,Shuwaikh Main,Metabo Paint Roller 20mm,PCS,3,28.822,3.215,credit,5/11/2025,,
SLS-91300,9/12/2025,Al-Ajmi Interiors 10,Fahaheel Branch,Fahaheel Branch,Metabo Spray Paint Can Medium,PCS,8,173.229,KWD 24.771,cash,,1361.061,Migrated from legacy system
SLS-91301,27/4/2026,Al-Fahad Contracting  Est. 13.,Shuwaikh Main,Shuwaikh Main,Crown Cold Chisel 1 inch,PCS,6,KWD 32.064,,credit,11/6/2026,192.384,
SLS-91302,26/1/2026,Al-Roumi Renovation 8,Rai Branch,Rai Branch,Yato Tool Kit 1/4 inch Pieces,PCS,11,277.995,,credit,25/2/2026,"3,087.852",Migrated from legacy system
SLS-91302,26/1/2026,Al-Roumi Renovation 8,Rai Branch,Rai Branch,Hitachi Combination Wrench 1kg,PCS,1,29.907,,credit,25/2/2026,,
SLS-91303,15/2/2026,Al-Sabah Villa Services 4,Fahaheel Branch,Fahaheel Branch,Yato Dust Mask Respirator 16 Gauge,PCS,6,9.592,,credit,2/3/2026,288.573,
SLS-91303,15/2/2026,Al-Sabah Villa Services 4,Fahaheel Branch,Fahaheel Branch,Truper Dust Mask Respirator 24 Gauge,PC,7,33.003,,credit,2/3/2026,,
SLS-91304,20/12/2025,Nasser Al-Hajeri 12,Rai Branch,Rai Branch,Truper Hi-Vis Safety Vest 18 Gauge,PC,5,25.621,,bank_transfer,,128.105,
SLS-91305,23/10/2025,AL-OSAIMI MAINTENANCE  EST. 5,Fahaheel Branch,Fahaheel Branch,Al-Fanar Electric Planer XL,PCS,7,19.842,,cash,,138.894,Migrated from legacy system
SLS-91306,5/8/2026,Jahra Building Supplies Buyer 10,Rai Branch,Rai Branch,Truper Step Stool 10kg,PCS,11,19.257,,bank_transfer,,211.827,
SLS-91307,7/11/2025,AL-RASHED VILLAS 10,Fahaheel Branch,Fahaheel Branch,Truper Electric Planer 24 Gauge,PCS,6,32.147,,cash,,343.462,Migrated from legacy system
SLS-91307,7/11/2025,AL-RASHED VILLAS 10,Fahaheel Branch,Fahaheel Branch,Ingco PVC Pipe 20 Gauge,PCS,10,15.058,,cash,,,Migrated from legacy system
SLS-91308,18/9/2025,Desert Rose Interiors 9,Ardiya Warehouse,Ardiya Warehouse,Bosch  Locking Pliers 450W,PCS,7,7.224,,bank_transfer,,420.909,Migrated from legacy system
SLS-91308,18/9/2025,Desert Rose Interiors 9,Ardiya Warehouse,Ardiya Warehouse,Sata PU Foam Filler 25mm,PCS,9,27.351,,bank_transfer,,,
SLS-91308,18/9/2025,Desert Rose Interiors 9,Ardiya Warehouse,Ardiya Warehouse,Black+Decker Wheelbarrow 25kg,PCS,6,20.697,,bank_transfer,,,Migrated from legacy system
